order_id,shipment_id,warehouse,sku,alloc_dte,pick_dte,stage_dte,load_dte,early_shpdte,dispatch_dte,shift,team
ORD-256024,SHP-01468,MUM,SKU-005,2024-09-10 00:44:18,2024-09-10 03:13:30,2024-09-10 05:24:05,2024-09-10 07:34:39,2024-09-10 09:20:03,2024-09-10 08:51:03,Shift A,Team 1
ORD-363692,SHP-01469,MUM,SKU-015,2024-10-17 00:34:21,2024-10-17 01:59:59,2024-10-17 03:44:20,2024-10-17 05:28:41,2024-10-17 07:20:44,2024-10-17 07:00:44,Shift A,Team 1
ORD-931486,SHP-01470,BLR,SKU-006,2025-01-31 00:33:30,2025-01-31 02:37:54,2025-01-31 04:27:37,2025-01-31 06:17:21,2025-01-31 08:26:52,2025-01-31 08:21:52,Shift B,Team 3
ORD-938017,SHP-01471,DEL,SKU-029,2024-11-25 01:24:22,2024-11-25 03:40:18,2024-11-25 04:45:05,2024-11-25 05:49:53,2024-11-25 08:58:13,2024-11-25 08:42:13,Shift B,Team 1
ORD-691101,SHP-01472,DEL,SKU-006,2025-02-11 00:30:34,2025-02-11 02:48:50,2025-02-11 05:12:49,2025-02-11 07:36:47,2025-02-11 08:52:52,2025-02-11 08:49:52,Shift A,Team 3
ORD-765706,SHP-01473,MUM,SKU-012,2024-11-23 00:40:43,2024-11-23 01:59:09,2024-11-23 03:09:21,2024-11-23 04:19:32,2024-11-23 07:02:16,2024-11-23 06:43:16,Shift A,Team 2
ORD-923861,SHP-01474,MUM,SKU-002,2024-12-24 01:22:13,2024-12-24 02:41:32,2024-12-24 04:05:25,2024-12-24 05:29:18,2024-12-24 07:42:01,2024-12-24 07:18:01,Shift A,Team 2
ORD-870643,SHP-01475,MUM,SKU-015,2024-10-29 00:51:01,2024-10-29 02:55:02,2024-10-29 04:29:38,2024-10-29 06:04:13,2024-10-29 08:57:59,2024-10-29 08:52:59,Shift B,Team 1
ORD-256685,SHP-01476,DEL,SKU-007,2024-11-16 00:35:17,2024-11-16 01:45:20,2024-11-16 03:24:38,2024-11-16 05:03:56,2024-11-16 09:10:35,2024-11-16 08:40:35,Shift C,Team 3
ORD-763036,SHP-01477,BLR,SKU-023,2024-10-20 01:24:19,2024-10-20 02:43:40,2024-10-20 05:03:49,2024-10-20 07:23:58,2024-10-20 07:04:46,2024-10-20 07:02:46,Shift A,Team 2
ORD-539611,SHP-01478,MUM,SKU-012,2024-10-15 00:54:03,2024-10-15 02:39:33,2024-10-15 03:49:42,2024-10-15 04:59:52,2024-10-15 09:46:08,2024-10-15 09:23:08,Shift C,Team 3
ORD-104583,SHP-01479,DEL,SKU-022,2024-11-20 01:02:13,2024-11-20 03:08:32,2024-11-20 05:34:18,2024-11-20 08:00:05,2024-11-20 07:57:34,2024-11-20 07:41:34,Shift B,Team 2
ORD-456630,SHP-01480,DEL,SKU-007,2024-09-28 00:53:49,2024-09-28 02:16:54,2024-09-28 03:32:08,2024-09-28 04:47:22,2024-09-28 09:20:20,2024-09-28 09:19:20,Shift C,Team 2
ORD-527703,SHP-01481,DEL,SKU-005,2025-01-29 01:06:53,2025-01-29 02:33:47,2025-01-29 04:17:17,2025-01-29 06:00:47,2025-01-29 09:49:42,2025-01-29 09:22:42,Shift A,Team 3
ORD-623996,SHP-01482,MUM,SKU-023,2025-01-29 00:31:23,2025-01-29 02:56:28,2025-01-29 03:57:33,2025-01-29 04:58:37,2025-01-29 07:13:58,2025-01-29 06:49:58,Shift B,Team 2
ORD-804815,SHP-01483,BLR,SKU-010,2024-10-12 00:34:27,2024-10-12 02:34:16,2024-10-12 03:36:45,2024-10-12 04:39:13,2024-10-12 07:57:33,2024-10-12 07:41:33,Shift B,Team 1
ORD-611871,SHP-01484,MUM,SKU-018,2024-12-27 00:49:11,2024-12-27 02:38:29,2024-12-27 04:15:38,2024-12-27 05:52:48,2024-12-27 07:11:12,2024-12-27 06:55:12,Shift B,Team 1
ORD-164714,SHP-01485,BLR,SKU-019,2024-09-29 00:45:01,2024-09-29 02:25:43,2024-09-29 04:10:00,2024-09-29 05:54:18,2024-09-29 08:40:38,2024-09-29 08:40:38,Shift B,Team 3
ORD-644786,SHP-01486,DEL,SKU-017,2024-09-21 01:09:01,2024-09-21 02:44:22,2024-09-21 04:43:45,2024-09-21 06:43:08,2024-09-21 08:01:09,2024-09-21 07:51:09,Shift A,Team 3
ORD-519752,SHP-01487,DEL,SKU-007,2024-10-11 00:49:39,2024-10-11 03:10:16,2024-10-11 04:17:51,2024-10-11 05:25:26,2024-10-11 08:19:32,2024-10-11 08:00:32,Shift C,Team 2
ORD-959430,SHP-01488,DEL,SKU-009,2025-02-04 01:28:54,2025-02-04 02:50:43,2025-02-04 04:55:59,2025-02-04 07:01:14,2025-02-04 08:41:38,2025-02-04 08:19:38,Shift A,Team 2
ORD-818958,SHP-01489,BLR,SKU-028,2024-09-27 01:02:49,2024-09-27 02:24:05,2024-09-27 03:25:04,2024-09-27 04:26:03,2024-09-27 09:15:15,2024-09-27 09:09:15,Shift A,Team 1
ORD-492717,SHP-01490,BLR,SKU-015,2025-01-16 00:45:20,2025-01-16 02:23:46,2025-01-16 03:41:22,2025-01-16 04:58:57,2025-01-16 07:05:35,2025-01-16 10:52:26,Shift B,Team 3
ORD-580155,SHP-01491,BLR,SKU-005,2025-01-26 00:51:49,2025-01-26 02:07:55,2025-01-26 03:11:39,2025-01-26 04:15:23,2025-01-26 07:11:54,2025-01-26 06:49:54,Shift C,Team 1
ORD-584680,SHP-01492,DEL,SKU-027,2025-01-25 01:19:54,2025-01-25 03:36:56,2025-01-25 05:19:39,2025-01-25 07:02:22,2025-01-25 07:15:58,2025-01-25 07:03:58,Shift A,Team 3
ORD-213051,SHP-01493,DEL,SKU-026,2024-12-28 00:46:17,2024-12-28 02:17:56,2024-12-28 04:31:01,2024-12-28 06:44:05,2024-12-28 08:18:24,2024-12-28 08:06:24,Shift A,Team 1
ORD-989552,SHP-01494,BLR,SKU-012,2025-02-01 01:27:07,2025-02-01 03:23:53,2025-02-01 04:31:57,2025-02-01 05:40:01,2025-02-01 09:21:22,2025-02-01 09:20:22,Shift A,Team 2
ORD-579299,SHP-01495,MUM,SKU-013,2025-02-10 00:56:52,2025-02-10 02:56:17,2025-02-10 03:58:33,2025-02-10 05:00:50,2025-02-10 08:37:44,2025-02-10 08:30:44,Shift B,Team 3
ORD-220067,SHP-01496,DEL,SKU-002,2024-11-14 01:02:32,2024-11-14 03:01:43,2024-11-14 04:12:34,2024-11-14 05:23:25,2024-11-14 07:22:22,2024-11-14 13:05:29,Shift B,Team 1
ORD-780581,SHP-01497,DEL,SKU-006,2024-12-17 00:46:27,2024-12-17 03:08:15,2024-12-17 05:11:08,2024-12-17 07:14:01,2024-12-17 09:05:08,2024-12-17 08:52:08,Shift A,Team 3
ORD-957627,SHP-01498,DEL,SKU-021,2025-02-07 01:24:07,2025-02-07 03:16:43,2025-02-07 04:47:10,2025-02-07 06:17:37,2025-02-07 08:11:50,2025-02-07 07:56:50,Shift A,Team 3
ORD-979838,SHP-01499,MUM,SKU-009,2024-10-19 00:32:20,2024-10-19 01:46:08,2024-10-19 02:54:38,2024-10-19 04:03:09,2024-10-19 07:59:35,2024-10-19 11:09:02,Shift A,Team 3
ORD-496282,SHP-01500,MUM,SKU-008,2024-12-26 01:26:51,2024-12-26 03:35:06,2024-12-26 04:38:43,2024-12-26 05:42:20,2024-12-26 08:59:47,2024-12-26 08:51:47,Shift C,Team 3
